표준링크ID,시작노드ID,종료노드ID,차로수,도로등급코드,도로등급코드명,도로유형코드,도로유형코드명,도로번호,도로명,도로사용여부코드,도로사용코드명,중용구간여부코드,중용구간여부코드명,연결로코드,연결로코드명,최고제한속도,통행제한차량코드,통행제한차량코드명,통과제한하중,통과제한높이,지도거리,버스전용차로여부,버스전용차로운영코드,링크ID,표준링크순서
1020019000,1020032000,1020032300,2,104,특별.광역시도,000,일반도로,-,두텁바위로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,580.0,,,1020019000,1
1020021702,1020036000,1020033700,3,104,특별.광역시도,000,일반도로,-,청파로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,684.0,,,1020021700,4
1020019100,1020032500,1020031200,2,104,특별.광역시도,000,일반도로,-,소월로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,634.0,,,1020019100,1
1020019200,1020031200,1020032500,2,104,특별.광역시도,000,일반도로,-,소월로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,642.0,,,1020019200,1
1020019505,1020034900,1020034800,2,104,특별.광역시도,000,일반도로,-,만리재로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,83.0,,,1020019500,1
1020019604,1020034800,1020034900,2,104,특별.광역시도,000,일반도로,-,만리재로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,83.0,,,1020019600,4
1020021001,1020032000,1020034700,4,104,특별.광역시도,000,일반도로,-,한강대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,583.0,,,1020021000,1
1020021002,1020034700,1020035400,4,104,특별.광역시도,000,일반도로,-,한강대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,324.0,,,1020021000,2
1020020101,1020034300,1020033600,2,104,특별.광역시도,000,일반도로,-,장충단로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,287.0,,,1020020100,2
1020020201,1020033600,1020034300,2,104,특별.광역시도,000,일반도로,-,장충단로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,282.0,,,1020020200,3
1020020301,1020033900,1020030500,2,104,특별.광역시도,004,터널,-,삼일대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,763.0,,,1020020300,3
1020020404,1020029400,1020030500,2,104,특별.광역시도,001,고가차도,-,삼일대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,644.0,,,1020020400,1
1020020405,1020030500,1020033900,2,104,특별.광역시도,004,터널,-,삼일대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,763.0,,,1020020400,2
1020020500,1020035000,1020032500,2,104,특별.광역시도,000,일반도로,-,소월로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,703.0,,,1020020500,1
1020020600,1020032500,1020035000,2,104,특별.광역시도,000,일반도로,-,소월로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,701.0,,,1020020600,1
1020020701,1020034500,1020032300,1,104,특별.광역시도,000,일반도로,-,후암로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,486.0,,,1020020700,2
1020020702,1010000300,1020034500,1,104,특별.광역시도,000,일반도로,-,후암로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,313.0,,,1020020700,1
1020020801,1020032300,1020034500,1,104,특별.광역시도,000,일반도로,-,후암로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,486.0,,,1020020800,1
1020020802,1020034500,1010000300,1,104,특별.광역시도,000,일반도로,-,후암로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,315.0,,,1020020800,2
1060016103,1060022400,1060021800,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,258.0,,,1060016100,1
1060016201,1060005300,1060020900,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,304.0,,,1060016200,1
1060016202,1060020900,1060021800,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,288.0,,,1060016200,2
1060016203,1060021800,1060022400,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,256.0,,,1060016200,3
1070014004,1070026500,1070028200,4,104,특별.광역시도,000,일반도로,-,동소문로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,88.0,,,1070014000,4
1060016701,1060022100,1060005400,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,157.0,,,1060016700,2
1060016702,1060005700,1060022100,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,166.0,,,1060016700,1
1060016801,1060005400,1060022100,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,157.0,,,1060016800,1
1060016902,1060002200,1060022600,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,71.0,,,1060016900,1
1060016903,1060022600,1060022401,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,132.0,,,1060016900,2
1060016904,1060022401,1060022400,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,340.0,,,1060016900,3
1060017002,1060022600,1060002200,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,71.0,,,1060017000,3
1060017003,1060022400,1060022401,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,336.0,,,1060017000,1
1060017004,1060022401,1060022600,2,104,특별.광역시도,000,일반도로,-,봉화산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,132.0,,,1060017000,2
1060017501,1060020000,1060005000,1,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,97.0,,,1060017500,4
1060017502,1060021900,1060020000,1,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,423.0,,,1060017500,3
1060017503,1060024500,1060021900,2,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,813.0,,,1060017500,2
1060017504,1060028100,1060024500,2,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,484.0,,,1060017500,1
1060017601,1060005000,1060021900,1,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,524.0,,,1060017600,1
1060017602,1060021900,1060024500,2,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,811.0,,,1060017600,2
1060017603,1060024500,1060028100,2,104,특별.광역시도,000,일반도로,-,중랑천로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,470.0,,,1060017600,3
1060017701,1060023100,1060005700,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,193.0,,,1060017700,2
1060017702,1060005900,1060023100,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,237.0,,,1060017700,1
1060017801,1060005700,1060023100,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,192.0,,,1060017800,1
1060018301,1060025500,1060023300,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,462.0,,,1060018300,2
1060018302,1060026500,1060025500,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,112.0,,,1060018300,1
1060018401,1060023300,1060025500,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,466.0,,,1060018400,1
1060018402,1060025500,1060026500,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,118.0,,,1060018400,2
1060018501,1060024700,1060005900,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,209.0,,,1060018500,2
1060018502,1060026800,1060024700,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,252.0,,,1060018500,1
1060018601,1060005900,1060024700,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,209.0,,,1060018600,1
1060018602,1060024700,1060026800,2,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,237.0,,,1060018600,2
1060018901,1060024000,1060023800,1,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,72.0,,,1060018900,4
1060018904,1060006500,1060025700,1,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,200.0,,,1060018900,1
1060018905,1060025700,1060024001,2,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,85.0,,,1060018900,2
1060018906,1060024001,1060024000,2,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,262.0,,,1060018900,3
1060019001,1060023700,1060024000,1,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,171.0,,,1060019000,1
1060021101,1060028800,1060006500,1,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,132.0,,,1060021100,3
1060019004,1060025700,1060006500,1,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,208.0,,,1060019000,4
1060019005,1060024000,1060024001,2,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,260.0,,,1060019000,2
1060019006,1060024001,1060025700,2,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,81.0,,,1060019000,3
1060019900,1060028000,1060026500,4,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,212.0,,,1060019900,1
1060020000,1060026500,1060028000,4,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,216.0,,,1060020000,1
1060020101,1060027400,1060026800,1,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,110.0,,,1060020100,2
1060020102,1060006500,1060027400,1,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,199.0,,,1060020100,1
1060020201,1060026800,1060027400,1,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,110.0,,,1060020200,1
1060020202,1060027400,1060006500,1,104,특별.광역시도,000,일반도로,-,중랑역로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,199.0,,,1060020200,2
1060020500,1060028600,1060028000,4,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,285.0,,,1060020500,1
1060020600,1060028000,1060028600,4,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,285.0,,,1060020600,1
1060021102,1060029200,1060028800,2,104,특별.광역시도,003,교량,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,38.0,,,1060021100,2
1060021201,1060006500,1060028800,1,104,특별.광역시도,000,일반도로,-,공릉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,133.0,,,1060021200,1
1060021202,1060028800,1060029200,2,104,특별.광역시도,003,교량,-,공릉로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,38.0,,,1060021200,2
1060021300,1060029700,1060028600,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,285.0,,,1060021300,1
1060021400,1060028600,1060029700,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,285.0,,,1060021400,1
1060021501,1060030000,1060029700,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,199.0,,,1060021500,2
1060021503,1100014700,1060030000,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,142.0,,,1060021500,1
1060021601,1060029700,1060030000,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,199.0,,,1060021600,1
1060021602,1060030000,1100014700,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,142.0,,,1060021600,2
1060022300,1040028100,1060008000,3,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,723.0,,,1040005500,3
1060022400,1060000200,1060007400,1,103,일반국도,000,일반도로,-,동일로,0,사용,0,독립구간,103,일반국도 연결로,60,0,모두통행가능,0,0,118.0,,,1060007800,1
1060023600,1060008000,1060009900,3,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,588.0,,,1040005500,4
1060024600,1060009900,1060011200,3,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,546.0,,,1040005500,5
1060026100,1050027800,1060011800,1,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,175.0,,,1050002200,3
1060026400,1060011800,1060012400,2,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,127.0,,,1050002200,4
1060026900,1060012400,1060012800,1,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,180.0,,,1050002200,5
1060027000,1060011200,1060015500,3,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,1212.0,,,1060004100,1
1060027400,1060012900,1060013500,1,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,163.0,,,1050002300,1
1060028100,1060013500,1060014600,2,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,176.0,,,1050002300,2
1060029300,1060014600,1050031000,1,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,165.0,,,1050002300,3
1060035000,1060019300,1060017100,3,103,일반국도,000,일반도로,-,동일로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,229.0,,,1060003500,1
1060035100,1060017100,1060019300,3,103,일반국도,000,일반도로,-,동일로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,229.0,,,1060003600,1
1070015403,1070028700,1070029700,2,104,특별.광역시도,000,일반도로,-,돌곶이로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,137.0,,,1070015400,3
1060042300,1060023300,1060022400,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,396.0,,,1060017300,1
1060042400,1060022400,1060023300,3,104,특별.광역시도,000,일반도로,-,신내로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,393.0,,,1060017400,1
1060046500,1060025100,1060027500,2,102,도시고속국도,000,일반도로,-,동부간선도로,0,사용,0,독립구간,102,도시고속국도 연결로,40,0,모두통행가능,0,0,278.0,,,3201500400,2
1060047300,1060026200,1060027300,2,102,도시고속국도,000,일반도로,-,북부간선도로,0,사용,0,독립구간,000,연결로 아님,70,0,모두통행가능,0,0,190.0,,,1060004900,2
1060047700,1060027300,1060027600,2,102,도시고속국도,000,일반도로,-,북부간선도로,0,사용,0,독립구간,000,연결로 아님,70,0,모두통행가능,0,0,79.0,,,1060004900,3
1100029005,1100039300,1100040500,1,104,특별.광역시도,000,일반도로,-,노원로26길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,233.0,,,1100029000,4
1100029006,1100040500,1100041200,1,104,특별.광역시도,000,일반도로,-,노원로26길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,106.0,,,1100029000,5
1100029008,1100041200,1100009400,1,104,특별.광역시도,000,일반도로,-,노원로26길,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,79.0,,,1100029000,6
1100029100,1100039600,1100036000,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,321.0,,,1100029100,1
1100029200,1100036000,1100039600,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,321.0,,,1100029200,1
1100029501,1100038000,1100037800,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,55.0,,,1100029500,6
1100029502,1100038300,1100038000,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,58.0,,,1100029500,5
1100029505,1100039600,1100038801,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,232.0,,,1100029500,1
1100029506,1100038801,1100038800,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,122.0,,,1100029500,2
1100029601,1100037800,1100037900,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,55.0,,,1100029600,1
1100029602,1100037900,1100038300,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,58.0,,,1100029600,2
1100029605,1100038800,1100038801,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,122.0,,,1100029600,5
1100029606,1100038801,1100039600,3,104,특별.광역시도,000,일반도로,-,노해로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,232.0,,,1100029600,6
1100029701,1100038600,1100038100,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,58.0,,,1100029700,4
1100029702,1100039100,1100038600,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,119.0,,,1100029700,3
1100029703,1100039400,1100039100,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,162.0,,,1100029700,2
1100029704,1100039500,1100039400,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,119.0,,,1100029700,1
1100029801,1100038100,1100038600,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,60.0,,,1100029800,1
1100029802,1100038600,1100039100,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,119.0,,,1100029800,2
1100029803,1100039100,1100039400,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,162.0,,,1100029800,3
1100029804,1100039400,1100039500,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,119.0,,,1100029800,4
1100029901,1100040000,1100038500,3,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,223.0,,,1100029900,2
1100029903,1100040700,1100040000,3,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,132.0,,,1100029900,1
1100030001,1100038500,1100040000,3,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,223.0,,,1100030000,1
1100030003,1100040000,1100040700,3,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,132.0,,,1100030000,2
1100030101,1100039700,1100039500,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,102.0,,,1100030100,5
1100030102,1100039800,1100039700,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,33.0,,,1100030100,4
1100030104,1100040300,1100039900,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,226.0,,,1100030100,1
1100030105,1100039900,1100039801,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,149.0,,,1100030100,2
1100030106,1100039801,1100039800,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,73.0,,,1100030100,3
1100030202,1100039700,1100039800,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,33.0,,,1100030200,2
1100030204,1100039900,1100040300,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,228.0,,,1100030200,5
1100030205,1100039800,1100039801,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,73.0,,,1100030200,3
1100030206,1100039801,1100039900,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,149.0,,,1100030200,4
1100030300,1100040300,1100039600,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,156.0,,,1100030300,1
1100030400,1100039600,1100040300,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,157.0,,,1100030400,1
1100030501,1100040400,1100038200,3,104,특별.광역시도,000,일반도로,-,한글비석로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,344.0,,,1100030500,2
1100030502,1100040700,1100040400,3,104,특별.광역시도,000,일반도로,-,한글비석로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,179.0,,,1100030500,1
1100030601,1100038200,1100040400,3,104,특별.광역시도,000,일반도로,-,한글비석로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,358.0,,,1100030600,1
1100030602,1100040400,1100040700,3,104,특별.광역시도,000,일반도로,-,한글비석로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,177.0,,,1100030600,2
1100030700,1100042100,1100040300,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,248.0,,,1100030700,1
1100030802,1100040300,1100042100,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,250.0,,,1100030800,1
1100030901,1100041800,1100040300,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,440.0,,,1100030900,1
1100030902,1100009400,1100041800,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,62.0,,,1100031300,2
1100032804,1100044000,1100044100,3,104,특별.광역시도,003,교량,-,방학로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,98.0,,,1100032800,1
1100031001,1100040300,1100041800,2,104,특별.광역시도,000,일반도로,-,상계로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,439.0,,,1100031000,1
1100031500,1100042700,1100042100,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,365.0,,,1100031500,1
1100031600,1100042100,1100042700,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,374.0,,,1100031600,1
1100031705,1100040701,1100040700,2,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,213.0,,,1100031700,3
1100031803,1100044200,1100044500,2,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,83.0,,,1100031800,3
1100031804,1100044500,1100044900,1,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,91.0,,,1100031800,4
1100031805,1100044900,1100045100,1,104,특별.광역시도,000,일반도로,-,덕릉로95길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,65.0,,,1100035000,1
1100031806,1100040700,1100040701,2,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,213.0,,,1100031800,1
1100031807,1100040701,1100044200,2,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,236.0,,,1100031800,2
1100031902,1100043500,1100042700,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,264.0,,,1100031900,1
1100032000,1100042700,1100043500,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,264.0,,,1100032000,1
1100032101,1100044000,1100043800,3,104,특별.광역시도,000,일반도로,-,노원로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,342.0,,,1100032100,1
